,track_uri,track_name,artist_uris,album_uri,album_artist_uris,album_artist_names,album_date,album_img_url,disc_number,track_number,Track Duration (ms),track_preview_url,explicit,isrc,artists_id,album_name,artist_name_s,date,duration_ms,song_popularity,added_by,added_at,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
463,spotify:track:39yyHtQ4tkjZzd8TfIBKQw,"Morad: Bzrp Music Sessions, Vol. 47","spotify:artist:716NhGYqD1jl2wI1Qkgq36, spotify:artist:4az97MtWmBQ5Db3GfDh9j9",spotify:album:15nuuVNmTJG6QNBQZMVVyR,"spotify:artist:716NhGYqD1jl2wI1Qkgq36, spotify:artist:4az97MtWmBQ5Db3GfDh9j9","Bizarrap, Morad",2021-12-08,https://i.scdn.co/image/ab67616d0000b273161ccef0fa4b39c9c111c20a,1,1,177583,https://p.scdn.co/mp3-preview/16d67f40d7b2d0bf40b4d94d83ebf3522ae5c24d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,UYB282101023,"716NhGYqD1jl2wI1Qkgq36,4az97MtWmBQ5Db3GfDh9j9","Morad: Bzrp Music Sessions, Vol. 47","Bizarrap,Morad",2021-12-08,177583.0,66.0,spotify:user:norarosaas,2022-03-01T19:43:37Z,"argentine hip hop,pop venezolano,trap argentino,trap latino,urbano latino,drill espanol,urbano espanol",0.77,0.859,0.0,-4.526,0.0,0.0429,0.468,0.00339,0.103,0.548,122.042,4.0
464,spotify:track:1O2pcBJGej0pmH2Y9XZMs6,Una Noche en Medellín,spotify:artist:1Yj5Xey7kTwvZla8sqdsdE,spotify:album:455Vc66bPFRI5D0zDEDn46,spotify:artist:1Yj5Xey7kTwvZla8sqdsdE,Cris Mj,2022-01-21,https://i.scdn.co/image/ab67616d0000b273697ed12671078b5dee48f0ad,1,1,153750,https://p.scdn.co/mp3-preview/6a67354001d7483692fe51beae2a021f56514542?cid=9950ac751e34487dbbe027c4fd7f8e99,True,QM4TW2218961,1Yj5Xey7kTwvZla8sqdsdE,Una Noche en Medellín,Cris Mj,2022-01-21,153750.0,12.0,spotify:user:norarosaas,2022-03-16T23:16:27Z,"mambo chileno,trap latino,urbano chileno,urbano latino",0.87,0.548,10.0,-5.253,0.0,0.077,0.0924,4.6e-05,0.0534,0.832,96.018,4.0
465,spotify:track:0Bv7O6fmZk3GrNQFYJaXPn,"Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]","spotify:artist:0IEzMvarfVycBJAXjjEZOL, spotify:artist:52iwsT98xCoGgiGntTiR7K, spotify:artist:5kgDdP7a4TsvkF08gpJGX0, spotify:artist:2D8UzkIVdg1bj0Iqz6gjk0, spotify:artist:0adJG3bdFTHCkTY28NkY4u, spotify:artist:0jeYkqwckGJoHQhhXwgzk3, spotify:artist:00vsUIEaNHw6qoQnh8DQM2",spotify:album:0GkI5Xq0n0McicAumkuGyb,"spotify:artist:0IEzMvarfVycBJAXjjEZOL, spotify:artist:52iwsT98xCoGgiGntTiR7K, spotify:artist:5kgDdP7a4TsvkF08gpJGX0","La Pantera, Quevedo, Juseph",2022-01-14,https://i.scdn.co/image/ab67616d0000b2739b5d03db1266c2f8922a63a2,1,1,413110,https://p.scdn.co/mp3-preview/b37d17bb1012843918f8bc059b23a3b4a63c2902?cid=9950ac751e34487dbbe027c4fd7f8e99,True,ES5152101308,"0IEzMvarfVycBJAXjjEZOL,52iwsT98xCoGgiGntTiR7K,5kgDdP7a4TsvkF08gpJGX0,2D8UzkIVdg1bj0Iqz6gjk0,0adJG3bdFTHCkTY28NkY4u,0jeYkqwckGJoHQhhXwgzk3,00vsUIEaNHw6qoQnh8DQM2","Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]","La Pantera,Quevedo,Juseph,Abhir Hathi,Bejo,Cruz Cafuné,EL IMA",2022-01-14,413110.0,68.0,spotify:user:norarosaas,2022-04-11T23:49:43Z,"rap canario,trap latino,urbano latino,urbano espanol,spanish hip hop",0.672,0.745,5.0,-5.269,0.0,0.3,0.438,9.29e-06,0.0699,0.739,173.974,4.0
466,spotify:track:65H6t1WQBim6q93yM8fEwn,Obsesion,"spotify:artist:1qto4hHid1P71emI6Fd8xi, spotify:artist:1seU2dut8PjGSZbgrPl7by",spotify:album:5QdYO6Q2POaG7dhVIsJeWd,spotify:artist:1qto4hHid1P71emI6Fd8xi,Aventura,2002-06-01,https://i.scdn.co/image/ab67616d0000b273e1afa83bd73aa80c0ff0ee34,1,1,254720,https://p.scdn.co/mp3-preview/fc9c4e31536a1e7f9584ce8c97be295b7de9bac9?cid=9950ac751e34487dbbe027c4fd7f8e99,False,US83W0500074,"1qto4hHid1P71emI6Fd8xi,1seU2dut8PjGSZbgrPl7by",We Broke The Rules,"Aventura,Judy Santos",2002-06-01,254720.0,78.0,spotify:user:norarosaas,2022-04-11T23:49:51Z,"bachata,bachata dominicana,latin hip hop,latin pop,tropical,urbano latino",0.804,0.56,1.0,-6.912,0.0,0.0397,0.416,0.0,0.0608,0.768,133.682,4.0
467,spotify:track:277ia0CBOO47RhG7XSLj4b,Risueña,"spotify:artist:3lY9Fxceu60W1rbon7PkuF, spotify:artist:6E94QKXZv8BbO6QQJxcxLI",spotify:album:7xDIDj3JXGpFFebsgUE5Bx,"spotify:artist:3lY9Fxceu60W1rbon7PkuF, spotify:artist:6E94QKXZv8BbO6QQJxcxLI","Omar Montes, Daviles de Novelda",2022-03-10,https://i.scdn.co/image/ab67616d0000b2730a54c474ae2d3b95a018ded8,1,1,211892,https://p.scdn.co/mp3-preview/3b570f1c9315a1ea0a28030df13573535f9ac462?cid=9950ac751e34487dbbe027c4fd7f8e99,False,USSD12200185,"3lY9Fxceu60W1rbon7PkuF,6E94QKXZv8BbO6QQJxcxLI",Risueña,"Omar Montes,Daviles de Novelda",2022-03-10,211892.0,56.0,spotify:user:norarosaas,2022-04-11T23:49:58Z,"flamenco urbano,urbano espanol,pop flamenco",0.77,0.884,0.0,-2.531,1.0,0.0353,0.0489,0.0102,0.078,0.96,139.977,4.0
468,spotify:track:2gMau9LsRZtWOrq5cBGywB,Curazao,"spotify:artist:2oQX8QiMXOyuqbcZEFsZfm, spotify:artist:329e4yvIujISKGKz1BZZbO, spotify:artist:2iI5KWXLjw1tqLQsdjuo0e",spotify:album:6uzezSBR2loiWEjeRFu8VM,"spotify:artist:2oQX8QiMXOyuqbcZEFsZfm, spotify:artist:329e4yvIujISKGKz1BZZbO, spotify:artist:2iI5KWXLjw1tqLQsdjuo0e","El Alfa, Farruko, Chael Produciendo",2021-09-07,https://i.scdn.co/image/ab67616d0000b273e393a7fb7a8aa9a2b67c3aeb,1,1,239577,https://p.scdn.co/mp3-preview/0407432a0c89af7729048bb545af23d2d7e8cd93?cid=9950ac751e34487dbbe027c4fd7f8e99,True,USHM92128126,"2oQX8QiMXOyuqbcZEFsZfm,329e4yvIujISKGKz1BZZbO,2iI5KWXLjw1tqLQsdjuo0e",Curazao,"El Alfa,Farruko,Chael Produciendo",2021-09-07,239577.0,0.0,spotify:user:norarosaas,2022-04-18T22:33:07Z,"dembow,rap dominicano,trap latino,urbano latino,reggaeton,dembow dominicano",0.854,0.943,11.0,-4.876,0.0,0.0846,0.11,1.41e-05,0.0528,0.53,129.256,4.0
469,spotify:track:4srcMdbm2qzVG98tJajHxp,Pantysito,"spotify:artist:50sIhX3HytFEwQXZJLUZQE, spotify:artist:2LRoIwlKmHjgvigdNGBHNo, spotify:artist:6ISKc7ev3V4EGnEagkXexc",spotify:album:1cGXuAtoUe4xzxRHhvxkyW,"spotify:artist:50sIhX3HytFEwQXZJLUZQE, spotify:artist:2LRoIwlKmHjgvigdNGBHNo, spotify:artist:6ISKc7ev3V4EGnEagkXexc","Alejo, Feid, ROBI",2022-03-18,https://i.scdn.co/image/ab67616d0000b27303a184c19d99418042ddf68a,1,1,240413,https://p.scdn.co/mp3-preview/0f75bca686990d9266627f70abcc63fcc9c78a88?cid=9950ac751e34487dbbe027c4fd7f8e99,True,USUG12201485,"50sIhX3HytFEwQXZJLUZQE,2LRoIwlKmHjgvigdNGBHNo,6ISKc7ev3V4EGnEagkXexc",Pantysito,"Alejo,Feid,ROBI",2022-03-18,240413.0,72.0,spotify:user:norarosaas,2022-04-20T21:43:11Z,"reggaeton,trap latino,urbano latino,colombian pop,pop reggaeton,reggaeton colombiano",0.83,0.739,7.0,-5.395,0.0,0.0627,0.136,2.11e-06,0.162,0.631,97.993,4.0
470,spotify:track:5uwQHyQ8PlXUYy2oanoP1x,Chukiteo,"spotify:artist:3NpG6SsHaQETkdQVZH6V1E, spotify:artist:12vb80Km0Ew53ABfJOepVz",spotify:album:1xsxxKAMaKePjGMTmyMDNf,"spotify:artist:3NpG6SsHaQETkdQVZH6V1E, spotify:artist:12vb80Km0Ew53ABfJOepVz","Kiko el Crazy, Ñengo Flow",2022-03-09,https://i.scdn.co/image/ab67616d0000b273a175a33ae9202303bc971f4b,1,1,161415,https://p.scdn.co/mp3-preview/138458c6965500b5d2331dee34da4c131546158a?cid=9950ac751e34487dbbe027c4fd7f8e99,True,QM4TW2282936,"3NpG6SsHaQETkdQVZH6V1E,12vb80Km0Ew53ABfJOepVz",Chukiteo,"Kiko el Crazy,Ñengo Flow",2022-03-09,161415.0,38.0,spotify:user:norarosaas,2022-04-20T21:43:17Z,"dembow dominicano,reggaeton,trap latino,urbano latino",0.841,0.954,1.0,-1.835,1.0,0.0488,0.00459,0.0443,0.314,0.927,113.043,4.0
473,spotify:track:6HXvazdtAr9hy0kThzxrE3,Numero 1,"spotify:artist:5iDqEobZRSTiBSAk6jLp4A, spotify:artist:3TKS1JzWOLAnicuOCOyVlW",spotify:album:5QK2JiVGO67uLi0vqi9Wg6,"spotify:artist:5iDqEobZRSTiBSAk6jLp4A, spotify:artist:3TKS1JzWOLAnicuOCOyVlW","Oscu, Nobeat",2022-03-15,https://i.scdn.co/image/ab67616d0000b273d7750c59f112e4b208fa1f4f,1,1,164000,https://p.scdn.co/mp3-preview/000e3dfac58a1107a1fe86c7fc2856cd859443ce?cid=9950ac751e34487dbbe027c4fd7f8e99,True,QZGLS2241285,"5iDqEobZRSTiBSAk6jLp4A,3TKS1JzWOLAnicuOCOyVlW",Numero 1,"Oscu,Nobeat",2022-03-15,164000.0,57.0,spotify:user:norarosaas,2022-06-12T23:42:42Z,"trap argentino,reggaeton colombiano",0.842,0.729,8.0,-4.404,1.0,0.0753,0.0991,6.71e-06,0.0695,0.96,89.978,4.0
474,spotify:track:1kjs5eR4DMzyB0gm1Z8waV,DANCE CRIP,spotify:artist:2x7PC78TmgqpEIjaGAZ0Oz,spotify:album:4SpMtimC78w3jqSXl2eeuI,spotify:artist:2x7PC78TmgqpEIjaGAZ0Oz,Trueno,2021-11-17,https://i.scdn.co/image/ab67616d0000b27369ef026d3963eebdcef570a1,1,1,165019,https://p.scdn.co/mp3-preview/7340a6a3a997bdc99b0e91d2d11f48d79e76fd42?cid=9950ac751e34487dbbe027c4fd7f8e99,True,ARRWN2000082,2x7PC78TmgqpEIjaGAZ0Oz,DANCE CRIP,Trueno,2021-11-17,165019.0,67.0,spotify:user:norarosaas,2022-06-12T23:42:46Z,"argentine hip hop,bases de freestyle,trap argentino,trap latino,urbano latino",0.857,0.766,0.0,-3.699,1.0,0.0978,0.108,0.0,0.0817,0.864,106.024,4.0
475,spotify:track:6Xom58OOXk2SoU711L2IXO,Moscow Mule,spotify:artist:4q3ewBCX7sLwd24euuV69X,spotify:album:3RQQmkQEvNCY4prGKE6oc5,spotify:artist:4q3ewBCX7sLwd24euuV69X,Bad Bunny,2022-05-06,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,1,1,245939,https://p.scdn.co/mp3-preview/77b12f38abcff65705166d67b5657f70cd890635?cid=9950ac751e34487dbbe027c4fd7f8e99,True,QM6MZ2214875,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,Bad Bunny,2022-05-06,245939.0,82.0,spotify:user:norarosaas,2022-06-12T23:49:20Z,"reggaeton,trap latino,urbano latino",0.804,0.674,5.0,-5.453,0.0,0.0333,0.294,1.18e-06,0.115,0.292,99.968,4.0
476,spotify:track:1IHWl5LamUGEuP4ozKQSXZ,Tití Me Preguntó,spotify:artist:4q3ewBCX7sLwd24euuV69X,spotify:album:3RQQmkQEvNCY4prGKE6oc5,spotify:artist:4q3ewBCX7sLwd24euuV69X,Bad Bunny,2022-05-06,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,1,4,243716,https://p.scdn.co/mp3-preview/53a6217761f8fdfcff92189cafbbd1cc21fdb813?cid=9950ac751e34487dbbe027c4fd7f8e99,True,QM6MZ2214878,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,Bad Bunny,2022-05-06,243716.0,83.0,spotify:user:norarosaas,2022-06-12T23:49:34Z,"reggaeton,trap latino,urbano latino",0.65,0.715,5.0,-5.198,0.0,0.253,0.0993,0.000291,0.126,0.187,106.672,4.0
477,spotify:track:1dm6z1fWB0cErMszU25dy2,Después de la Playa,spotify:artist:4q3ewBCX7sLwd24euuV69X,spotify:album:3RQQmkQEvNCY4prGKE6oc5,spotify:artist:4q3ewBCX7sLwd24euuV69X,Bad Bunny,2022-05-06,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,1,2,230400,https://p.scdn.co/mp3-preview/e2024fddb76898adc88450c9fb5f107be33ec687?cid=9950ac751e34487dbbe027c4fd7f8e99,False,QM6MZ2214876,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,Bad Bunny,2022-05-06,230400.0,76.0,spotify:user:norarosaas,2022-06-12T23:50:01Z,"reggaeton,trap latino,urbano latino",0.564,0.903,5.0,-3.221,1.0,0.307,0.356,0.0,0.175,0.607,78.293,4.0
478,spotify:track:5Eax0qFko2dh7Rl2lYs3bx,Efecto,spotify:artist:4q3ewBCX7sLwd24euuV69X,spotify:album:3RQQmkQEvNCY4prGKE6oc5,spotify:artist:4q3ewBCX7sLwd24euuV69X,Bad Bunny,2022-05-06,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,1,10,213061,https://p.scdn.co/mp3-preview/a622a47c8df98ef72676608511c0b2e1d5d51268?cid=9950ac751e34487dbbe027c4fd7f8e99,True,QM6MZ2214884,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,Bad Bunny,2022-05-06,213061.0,82.0,spotify:user:norarosaas,2022-06-12T23:50:36Z,"reggaeton,trap latino,urbano latino",0.801,0.475,7.0,-8.797,0.0,0.0516,0.141,1.73e-05,0.0639,0.234,98.047,4.0
480,spotify:track:65EpqBrwg163T47oZWIXAR,Cómplices,"spotify:artist:0FwnPHExlRRxEZPLAi5tmG, spotify:artist:33l3ylTVUcPmVQazgfhU92, spotify:artist:3qndygm4Vx7bEW8tNyDKSY",spotify:album:5fu0DvDw45SEtOfwDF0m69,spotify:artist:0FwnPHExlRRxEZPLAi5tmG,JC Reyes,2021-03-02,https://i.scdn.co/image/ab67616d0000b2738227a3a813881d99090ee078,1,11,227368,https://p.scdn.co/mp3-preview/f0b1dcbb7f94c9d0d14516102232477f89a2cb0f?cid=9950ac751e34487dbbe027c4fd7f8e99,True,ESA012155036,"0FwnPHExlRRxEZPLAi5tmG,33l3ylTVUcPmVQazgfhU92,3qndygm4Vx7bEW8tNyDKSY",Los Green Lanters,"JC Reyes,Fito la R,Camin",2021-03-02,227368.0,59.0,spotify:user:norarosaas,2022-06-26T22:39:21Z,"urbano espanol,flamenco urbano",0.833,0.641,10.0,-5.651,0.0,0.17,0.5,0.0,0.133,0.545,95.087,4.0
481,spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx,Me Porto Bonito,"spotify:artist:4q3ewBCX7sLwd24euuV69X, spotify:artist:37230BxxYs9ksS7OkZw3IU",spotify:album:3RQQmkQEvNCY4prGKE6oc5,spotify:artist:4q3ewBCX7sLwd24euuV69X,Bad Bunny,2022-05-06,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,1,3,178567,https://p.scdn.co/mp3-preview/5c80aedfe75d2bc15aa0e803993c43395d8054fe?cid=9950ac751e34487dbbe027c4fd7f8e99,True,QM6MZ2214877,"4q3ewBCX7sLwd24euuV69X,37230BxxYs9ksS7OkZw3IU",Un Verano Sin Ti,"Bad Bunny,Chencho Corleone",2022-05-06,178567.0,85.0,spotify:user:norarosaas,2022-07-04T22:07:05Z,"reggaeton,trap latino,urbano latino,reggaeton flow",0.911,0.712,1.0,-5.105,0.0,0.0817,0.0901,2.68e-05,0.0933,0.425,92.005,4.0
482,spotify:track:41oY4WCTj5kccfesTVFnvN,Tarot,"spotify:artist:4q3ewBCX7sLwd24euuV69X, spotify:artist:6nVcHLIgY5pE2YCl8ubca1",spotify:album:3RQQmkQEvNCY4prGKE6oc5,spotify:artist:4q3ewBCX7sLwd24euuV69X,Bad Bunny,2022-05-06,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,1,7,237894,https://p.scdn.co/mp3-preview/bc4364a892df4b7855e9211304773819f514c301?cid=9950ac751e34487dbbe027c4fd7f8e99,True,QM6MZ2214881,"4q3ewBCX7sLwd24euuV69X,6nVcHLIgY5pE2YCl8ubca1",Un Verano Sin Ti,"Bad Bunny,Jhayco",2022-05-06,237894.0,79.0,spotify:user:norarosaas,2022-07-04T22:07:11Z,"reggaeton,trap latino,urbano latino",0.795,0.684,11.0,-3.971,0.0,0.0419,0.0225,0.0,0.658,0.419,114.011,4.0
484,spotify:track:6j7GAeIaWrn5fyRyQw1u8r,"La Cafetera (feat. Omar Montes, Yotuel & Beatriz Luengo)","spotify:artist:3KDXaImaYfNcLfhUKCrkBS, spotify:artist:7fL1kRUb9Zv1xxgOmsuUPn, spotify:artist:2dkbKcHXhN7ooFBdqAV76G, spotify:artist:3lY9Fxceu60W1rbon7PkuF, spotify:artist:3IzFiozYX6N0Qoz0drX8w8, spotify:artist:23cijmutocNvhM5xkcyyFF",spotify:album:2y4JNeMfjuN5kpDXUek00r,"spotify:artist:3KDXaImaYfNcLfhUKCrkBS, spotify:artist:7fL1kRUb9Zv1xxgOmsuUPn, spotify:artist:2dkbKcHXhN7ooFBdqAV76G","Original Elias, Moncho Chavea, Nyno Vargas",2021-12-16,https://i.scdn.co/image/ab67616d0000b273e11e853a1ba92190127ff91b,1,1,236776,https://p.scdn.co/mp3-preview/b5f1c6284757aa4e311f7e9b1bb67208ab42cf5e?cid=9950ac751e34487dbbe027c4fd7f8e99,False,ES5022102664,"3KDXaImaYfNcLfhUKCrkBS,7fL1kRUb9Zv1xxgOmsuUPn,2dkbKcHXhN7ooFBdqAV76G,3lY9Fxceu60W1rbon7PkuF,3IzFiozYX6N0Qoz0drX8w8,23cijmutocNvhM5xkcyyFF","La Cafetera (feat. Omar Montes, Yotuel & Beatriz Luengo)","Original Elias,Moncho Chavea,Nyno Vargas,Omar Montes,Yotuel,Beatriz Luengo",2021-12-16,236776.0,47.0,spotify:user:norarosaas,2022-07-04T22:07:27Z,"flamenco urbano,pop flamenco,spanish hip hop,urbano espanol,spanish pop,spanish pop rock",0.858,0.876,4.0,-3.008,0.0,0.252,0.146,2.82e-06,0.245,0.694,109.941,4.0
485,spotify:track:4hceSKjrkDTO0nMKFcb3sj,"Villano Antillano: Bzrp Music Sessions, Vol. 51","spotify:artist:716NhGYqD1jl2wI1Qkgq36, spotify:artist:1pi7nGhOM7PTHR5YEgXVGq",spotify:album:1tjIQcE1WoeRfI7t5QFRgR,"spotify:artist:716NhGYqD1jl2wI1Qkgq36, spotify:artist:1pi7nGhOM7PTHR5YEgXVGq","Bizarrap, Villano Antillano",2022-06-08,https://i.scdn.co/image/ab67616d0000b273ab7954fdffcef5bb8e052f28,1,1,187500,https://p.scdn.co/mp3-preview/2fa12ec78bea5444a8605da2900c4281d0385b6f?cid=9950ac751e34487dbbe027c4fd7f8e99,True,UYB282201027,"716NhGYqD1jl2wI1Qkgq36,1pi7nGhOM7PTHR5YEgXVGq","Villano Antillano: Bzrp Music Sessions, Vol. 51","Bizarrap,Villano Antillano",2022-06-08,187500.0,72.0,spotify:user:norarosaas,2022-07-04T22:07:37Z,"argentine hip hop,pop venezolano,trap argentino,trap latino,urbano latino,rap boricua",0.82,0.752,1.0,-7.635,0.0,0.0648,0.0584,0.00417,0.628,0.423,127.999,4.0
486,spotify:track:6bQ5823aHmFVKLZW8E7rRo,Si Quieren Frontear,"spotify:artist:1bAftSH8umNcGZ0uyV7LMg, spotify:artist:3EiLUeyEcA6fbRPSHkG5kb, spotify:artist:52iwsT98xCoGgiGntTiR7K",spotify:album:4YyrXtsGoYbaoiQg0FZaHy,"spotify:artist:1bAftSH8umNcGZ0uyV7LMg, spotify:artist:3EiLUeyEcA6fbRPSHkG5kb, spotify:artist:52iwsT98xCoGgiGntTiR7K","Duki, De La Ghetto, Quevedo",2022-03-31,https://i.scdn.co/image/ab67616d0000b2731e7623ea1f70fc02791a5594,1,1,200337,https://p.scdn.co/mp3-preview/1743fd1c1f0e1796dd3a09a8adfd0f11062e6844?cid=9950ac751e34487dbbe027c4fd7f8e99,True,UYB282240008,"1bAftSH8umNcGZ0uyV7LMg,3EiLUeyEcA6fbRPSHkG5kb,52iwsT98xCoGgiGntTiR7K",Si Quieren Frontear,"Duki,De La Ghetto,Quevedo",2022-03-31,200337.0,64.0,spotify:user:norarosaas,2022-07-16T03:35:34Z,"argentine hip hop,trap argentino,trap latino,trap triste,urbano latino,reggaeton,reggaeton flow,rap canario",0.789,0.837,10.0,-3.247,1.0,0.23,0.125,0.0,0.209,0.476,81.536,4.0
487,spotify:track:4UjqoyfmarLo3Ub3LE19eC,El Vals del Obrero,spotify:artist:2fiiGUBgPsIKDCE0bTthnl,spotify:album:2AfAFiYuMD6XYFIaUiVNcf,spotify:artist:2fiiGUBgPsIKDCE0bTthnl,Ska-P,1996-03-01,https://i.scdn.co/image/ab67616d0000b2736cc725f51732b6fb3ac03b9a,1,3,277933,https://p.scdn.co/mp3-preview/8612d9ea43d5919f25b86f35ea0a34f45d7d1ce1?cid=9950ac751e34487dbbe027c4fd7f8e99,False,ES5029601029,2fiiGUBgPsIKDCE0bTthnl,Todo Ska-p,Ska-P,2013-02-26,277920.0,38.0,spotify:user:norarosaas,2021-05-19T21:41:33Z,"ska,spanish rock",0.467,0.879,5.0,-3.941,1.0,0.0814,0.0383,1.25e-06,0.172,0.635,101.983,4.0
488,spotify:track:4UjqoyfmarLo3Ub3LE19eC,El Vals del Obrero,spotify:artist:2fiiGUBgPsIKDCE0bTthnl,spotify:album:2AfAFiYuMD6XYFIaUiVNcf,spotify:artist:2fiiGUBgPsIKDCE0bTthnl,Ska-P,1996-03-01,https://i.scdn.co/image/ab67616d0000b2736cc725f51732b6fb3ac03b9a,1,3,277933,https://p.scdn.co/mp3-preview/8612d9ea43d5919f25b86f35ea0a34f45d7d1ce1?cid=9950ac751e34487dbbe027c4fd7f8e99,False,ES5029601029,2fiiGUBgPsIKDCE0bTthnl,El Vals Del Obrero,Ska-P,1996-03-01,277933.0,58.0,spotify:user:norarosaas,2022-07-18T11:32:49Z,"ska,spanish rock",0.505,0.835,5.0,-5.524,1.0,0.0685,0.0418,1.12e-06,0.171,0.674,102.097,4.0
489,spotify:track:4FjkjrvfbB3C4eUqWlw3vB,Mami,"spotify:artist:2CCgb0KApjfQDuTppovpf8, spotify:artist:2f6TzIGIIxEuwp6o7kEbhy",spotify:album:6wl31M47YdcV6eNyfXCjCk,spotify:artist:2CCgb0KApjfQDuTppovpf8,Rvfv,2022-01-28,https://i.scdn.co/image/ab67616d0000b273ea13f28450e095021d2bcbfe,1,3,168367,https://p.scdn.co/mp3-preview/a2b13358fb86c4372ceb0cdb357b27ad44c02ae7?cid=9950ac751e34487dbbe027c4fd7f8e99,False,ES71G2201747,"2CCgb0KApjfQDuTppovpf8,2f6TzIGIIxEuwp6o7kEbhy",NASTU,"Rvfv,Pablo Mas",2022-01-28,168367.0,67.0,spotify:user:norarosaas,2022-07-24T18:35:25Z,"drill espanol,flamenco urbano,urbano espanol,urbano latino",0.707,0.572,1.0,-5.378,1.0,0.157,0.497,4.06e-06,0.126,0.456,98.003,4.0
490,spotify:track:2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52","spotify:artist:716NhGYqD1jl2wI1Qkgq36, spotify:artist:52iwsT98xCoGgiGntTiR7K",spotify:album:4PNqWiJAfjj32hVvlchV5u,"spotify:artist:716NhGYqD1jl2wI1Qkgq36, spotify:artist:52iwsT98xCoGgiGntTiR7K","Bizarrap, Quevedo",2022-07-06,https://i.scdn.co/image/ab67616d0000b2731630dd349221a35ce03a0ccf,1,1,198937,https://p.scdn.co/mp3-preview/e9c0ed735e611f6af45bc946bd4c31590df09ed6?cid=9950ac751e34487dbbe027c4fd7f8e99,False,UYB282201028,"716NhGYqD1jl2wI1Qkgq36,52iwsT98xCoGgiGntTiR7K","Quevedo: Bzrp Music Sessions, Vol. 52","Bizarrap,Quevedo",2022-07-06,198937.0,84.0,spotify:user:norarosaas,2022-07-24T18:35:29Z,"argentine hip hop,pop venezolano,trap argentino,trap latino,urbano latino,rap canario",0.621,0.782,2.0,-5.548,1.0,0.044,0.0125,0.033,0.23,0.55,128.033,4.0
491,spotify:track:6stWVqWxtPPednHy1mzoOz,Tigini (Remix),"spotify:artist:2CCgb0KApjfQDuTppovpf8, spotify:artist:20fLTbSref8bRqtfD82pSo",spotify:album:0Gb4d09a4fJ9Kndgu8OHKe,"spotify:artist:2CCgb0KApjfQDuTppovpf8, spotify:artist:20fLTbSref8bRqtfD82pSo","Rvfv, Kikimoteleba",2022-05-20,https://i.scdn.co/image/ab67616d0000b2732655c8813ee360291cdc763d,1,1,175555,https://p.scdn.co/mp3-preview/f5a1792e867619f2f0592903ad32f3f4d1e9acde?cid=9950ac751e34487dbbe027c4fd7f8e99,False,ES71G2217944,"2CCgb0KApjfQDuTppovpf8,20fLTbSref8bRqtfD82pSo",Tigini (Remix),"Rvfv,Kikimoteleba",2022-05-20,175555.0,64.0,spotify:user:norarosaas,2022-07-24T18:35:33Z,"drill espanol,flamenco urbano,urbano espanol,urbano latino,rap ivoire",0.782,0.655,6.0,-5.971,0.0,0.0566,0.377,0.00134,0.0749,0.662,135.018,4.0
493,spotify:track:1FwZHWFat13A1XookoEtI3,V16,spotify:artist:1PANUPmT5KUDGs3Xgkhw3T,spotify:album:1NYH6nfQS1yuB2PHEHIgtz,spotify:artist:1PANUPmT5KUDGs3Xgkhw3T,Martinwhite,2022-06-16,https://i.scdn.co/image/ab67616d0000b273f9de56e1b28e0ee1db49a53e,1,1,119106,https://p.scdn.co/mp3-preview/54015035ab05493aa48edb4ef79648acc51636df?cid=9950ac751e34487dbbe027c4fd7f8e99,True,CAHQJ2233722,1PANUPmT5KUDGs3Xgkhw3T,V16,Martinwhite,2022-06-16,119106.0,0.0,spotify:user:norarosaas,2022-08-15T03:25:56Z,urbano chileno,0.776,0.86,11.0,-4.302,0.0,0.0645,0.0154,0.0229,0.0707,0.815,104.002,4.0
